,name,date,stars,text,boaDate,boaText,source
381,TREVOR GUY,11/30/2019,1,THIS IS THE WORST BANK AND WORST…THIS IS THE WORST BANK AND WORST CUSTOMER SERVICE AVAILABLE. I FILED A FRAUD CHARGE ON MY ACCOUNT AND THEY ACTED LIKE THEY WERE TRYING TO HELP. WITHOUT NOTIFICATION THEY DENIED THE CLAIM AND ASSESSED $315 IN CHARGES FOR THEMSELVES ON MY ACCOUNT. WAS TOLD WHEN I CALLED THAT SHE COULD NOT EXPLAIN THE ADDITIONAL CHARGES AND TO LOOK IN MY MESSAGE CENTER. STILL NO EXPLANATION FOR THE ADDITIONAL CHARGES. CHANGING BACK TO CHASE BANK. LOOKING AT THE FEES SINCE 2014 I AM ASTONISHED AND SHOULD HAVE PAID MORE ATTENTION SOONER. THIS SHOULD BE ILLEGAL.,,,trustpilot.com
382,MShah,11/30/2019,1,"Worst Bank I Have Ever Used!Bank of America\u0027s customer service and feature set have been absolutely appalling over the 8+ years that I have been with the bank. They have constantly changed account standings, settings, and issue fees even though my account was well above the threshold for these. This required me to have a monthly call with BoA to get them to refund the fees and each time I was told that it would not happen in the future but that it is the \u0022systems call\u0022 whether or not changes and fees are issued; in other words, you will be charged a fee regardless of whether or not your account meets the minimum requirements for the fees to be waived. It seems that the \u0022system\u0022 does this simply to be an inconvenience to you - each time I called the BoA customer service I have had to wait 15+ minutes on the phone and the callback feature does not work often either. \n\nI also have a Small Business Account with BoA; again, it more than meets the minimum requirements for all fees to be waived, yet each month I am charged a fee which I have to call to get reimbursed. I have made in-person meetings at my local branch, and while the agents have been very helpful, it seems that they don\u0027t entirely know how the BoA system works. This is surprising as they were unable to answer some of my basic questions, including why the system charges fees when the account is above the threshold. \n\nOverall, after 8+ years I have had enough of poor customer service where each agent says something different and seemingly no one understands how the system works and I have had enough of a broken system that charges its users fees regardless of whether or not they meet the threshold for the fees to be waived. Since I will be leaving BoA, I will be pulling my Small Business Account and have also had my partners and employees switch to the other bank where our Small Business Account moved to. Everyone seemed to have issues with Bank of America and were more than happy to move - this should tell you more than enough about the quality of service you will receive at Bank of America.",,,trustpilot.com
383,janessa obeythe-j,11/22/2019,1,useless customer serviceBank of America is Trash and they change their rules too consistently so you never know what kind of fees will just pop up into your account. Don’t bank with them.,,,trustpilot.com
384,Sandra Kimmins,11/22/2019,5,I love the people that work there so I…I love the people that work there so I never have been able to change.  I have been with them since 1985.,,,trustpilot.com
385,Rachel,11/21/2019,1,"can i leave 0 starscan i leave 0 stars? bank of america has the least user friends app and website i have experienced and i grew up in the generation of technology. i have a small business and this was the absolute worse decision i have made in a company with 0 help, oh look at that 0 like the number of stars they deserve. DO NOT USE BOA for your business needs, trust me pay extra and go somewhere else! until something is done I will tell every single person i speak to that they should never use BOA",,,trustpilot.com
386,Virginia A. Hoffman,11/20/2019,5,"Long time memberI have been a member of Bank of America since returning to the US in 1993. At that time the branch near me in Tampa, Florida was small and I was always greeted by name when walking in.   I have continued being a customer when moving to three other states. I don’t have a current branch nearby, So I mostly deal by phone.if I need to contact.  I do everything online, pay bills, deposit checks with my iPhone and I’m careful to monitor my account online.  I will continue to use Bank of America because I have been pleased with the relationship for many years.",,,trustpilot.com
387,Cesar Medina,11/18/2019,1,"I’m a person not able to speak due to a…I’m a person not able to speak due to a vocal cords surgery, and your branch at 441 in Royal Palm Beach fl, were very rude and totally ignored me while I was at the branch! Thank you BOA",,,trustpilot.com
388,Cynthia,11/18/2019,1,Be very careful if you have B of AHeads up for those of you that use Zelle.  My daughter sent me money through Zelle.  The transaction is complete on her end.  My Bank of America account showed the transaction number and the amount and shows it failed.  Bank of America just told me that since it failed they could not help.  My daughters bank has confirmed the funds were removed from her account and the transaction is complete.  B of A confirmed they are having known problems with Zelle but still wont offer assistance and have basically washed their hands of the problem.  Please do not use Zelle if you have B of A.  I have been with them fo more than a decade and am very disappointed that this is how they handle peoples money.  I will be looking for a new bank.,,,trustpilot.com
389,Ivaylo Ivanov,11/16/2019,1,"Bank Of America erased my login…Bank Of America erased my login information for my business accounts. I have been trying for 2 days to get my stuff in order to be able to pay my 30+ contractors that I have. NOT ONE PERSON has contacted me from Bank Of America to say we are sorry about causing you this much damage to you and your business. I am actually looking to file a claim for my damages that were caused by this bank - they have 0 customer service and nobody from there cares about anything that happens with their customers. I have been doing business with them for 7 years and I FEEL SORRY FOR GIVING THEM MY BUSINESS!!!!! I will probably have people to want to quit, because I cant pay them for the money that we owe them, because Bank Of America is not doing anything to fix my accounts to how they were before they erased all my information in their system. The only thing they said was - we dont know what happened and your username is gone, we are sorry - not one agent from Bank Of America called me to ask me how I was doing and what is going on with my business - NOT ONE !!!!",,,trustpilot.com
390,Isidoro Santelices,11/14/2019,1,UselessUseless. Ach withdrawal twice and branch could not do anything.  Wasted an hour talking to the manager and phone representative without resolution.,,,trustpilot.com
391,Matt Aliabadi,11/13/2019,1,Possibly the worst bank in the country!Possibly the worst bank in the country. Been a member for almost 40 years. This week they refused to deposit my paycheck which was from a BofA account into my personal account which is with BofA so I can pay my mortgage which is also with BofA. They said they had to wait until all the funds were cleared before they were ready for me to use.,,,trustpilot.com
392,Russ Date,11/12/2019,1,Horrible they expect you to have lots…Horrible they expect you to have lots of money in your bank to still hit you up with a 12 maintenance fee of something we don\u0027t even have at times they used to be good and cared about the customers but no got greedy and want to take take take  but not help or care  i wish i didn\u0027t have to leave a star they dont deserve a red penny from me again soon illnbe looking for another bank,,,trustpilot.com
393,E R,11/09/2019,1,"Terrible!!Terrible!!! I will not give a singe star if this option was available. This bank will happily take you money and provide no service. My closes branch opens at 9 am during week when I already left for work and closes at 4 pm when I am still working. The only day when I can use it - Saturdays, but now they are closed by 12 pm. Why everyone else working full time but not this bank?",,,trustpilot.com
394,Narnia,11/07/2019,5,"I love this bankI have had an account at Bank of America for 3 years now, I have always had a great experience. I have visited the financial center twice without an appointment and I had to wait because they wait for customers that have an appointment that for me is good, it is just I always forget to make an appointment. I have had a great experience always, any issue is resolved and I’m always happy. I just wanted to leave a good review as most people including me are more willing to give a review when things go bad, but I think it’s also important to post a good review when things are awesome. Thanks Bank of America!!!",,,trustpilot.com
395,Diana Montgomery,11/06/2019,1,"Bank of America has the worst credit…Bank of America has the worst credit card available. If you need help, you can\u0027t call customer service to speak with an associate. The voice machine only gives you certain options. If you don\u0027t answer what it wants, it hangs up on you. If you will download the app, then you can actually speak with someone. I did not want the app. I have too many apps on my phone already. Why couldn\u0027t I just call?!!\n\nSecondly, they have the highest interest rate of all of my credit cards. When I was able to speak with someone, they refused to lower the rate. So, I will only charge a little once in a while and pay it off immediately so it doesn\u0027t cancel and hurt my credit.\n\nAlso, I requested old statement copies and was told they would be mailed to me. When they didn\u0027t show up a week later, I called back and was told that they had not been ordered. Supposedly, that associate would order them for me and they would be mailed out the next day. I called the next day to ensure that they had been ordered and mailed. They hadn\u0027t. When I called the third time, I was told again that the associate would request them that day. I\u0027m waiting to see how many more times I need to contact Bank of America. Next time it will be in writing so that it can be proven that their customer service people are not doing their jobs or that there is something wrong with their system.\n\nAlso, at one point, the voice machine wanted me to give my credit card last four numbers which I did. Then it said that it didn\u0027t recognize my phone No. I have used the same phone No. for years.\nI checked and it is was on record at Bank of America. My No. should have been recognized.\n\nThey are now my worst credit card. I advise people to steer clear of Bank of America.",,,trustpilot.com
396,Paul W,11/04/2019,1,"The BOA ATM shorted my cash deposit by…The BOA ATM shorted my cash deposit by $600. When I called customer service (following a 40 minute hold) I finally spoke to a human who said my account would be corrected in two days. Two days? Why am I penalized by the BOA ATM error?! The customer service representative (using that term euphemistically) said she would note my displeasure. In other words, “You’re powerless and we at BOA couldn’t care less.” Then it dawned on me. If BOA could float tens of millions without any consequence, and take on overdrawn fees in the interim, they would stand to make millions annually. Hopefully this scam will soon be discovered and BOA and it’s C-level personnel will suffer severe consequences.",,,trustpilot.com
397,Kaffian Cummings ,11/04/2019,1,"They took my money out of the bank from…They took my money out of the bank from July 22,2019 and the staffs at bank of America want to hold us accountable for it telling me it is we who spend the money which is a lie that money came out of the account some type of way I dnt know how they did it and what did they do but one of the worst customer service agent I spoke vfc with over the phone her Name is janet from Tennessee she was soo nasty and disrespectful to us she told my mom that she ain\u0027t getting no money back because is we use the money to make a purchase at the casino in coconut creek we dnt go to casino my mom is a single mother she works 2 jobs to make every good thing happens our lives and then someone take our money out of the bank where we think it would be kept safe my Name is kaffian Cummings phone number is 754246 1122 or 954 214 0820",,,trustpilot.com
398,Bill Smith,10/31/2019,1,"I have been a BofA Visa customer for 23…I have been a BofA Visa customer for 23 years.  Hundreds of thousand of $ over 23 years with NEVER a missed payment.  I retired in Dec 2018, went to Calif for Jan and Feb, home in mid March and found BofA credit card bill for $185 for Jan that had not been forwarded to Calif. Paid bill, then in April received bill for $1.50 as late payment charge on March bill.  Paid that, and receive notice they had closed my account and revoked my 48,000 (thousand) rewards points.  I made multiple calls, emails, chats, etc to no avail.  23 Years with perfect credit and they steal my 48,000 points that I EARNED with spending.  I\u0027m a conservative, but this is the reason libs hate corporations.",,,trustpilot.com
399,Georgeanne Ranzino,10/26/2019,1,"BOA is only concerned with selling…BOA is only concerned with selling their services.  They are not about customer service.  Today I went into my nearest branch after I spent almost two hours on the phone trying to resolve a problem with a transfer that didn\u0027t go through.  I guess I was crazy to think that by going to the branch office they would help me.  What I found was NO CUSTOMER SERVICE at all.  A BOA employee could not even take me into an office to hear my problem; she kept me out in the lobby in front of other customers asking why I was there.  When I told her, she said she could not help me and that all she could do was take me to an office and dial a number for me.  I asked if she could stay with me until I reached the proper person, and she so much as said it would be a waste of her time. The branch had at least 5 people who didn\u0027t at all seem busy, so why no help?  As soon as I can change banks, I will.  This was not the first time I have had problems with BOA.",,,trustpilot.com
400,Sickofit!,10/23/2019,1,"SHAME ON YOU BOFA!!!!!!!!!!!!!!SHAME ON YOU BOFA!!!!!!!!!!!!!!\nBasssards \nOut\nFu*#ing \nAmericans\n\nThey should allow negative stars on every review app. And in this case -5 isn’t enough stars. WHen you have a choice on who to use for banking that’s different because having already known bofa’s anti customers Policies I never would have picked them for any financial anything. However if you ever actually get money on the card from a dead beat parent, that is issued through bofa on contract with AZ state child support, you’re screwed. So finally there’s $80 to use and tried to pump gas with only $20 of it and not only does it decline but it then empties all the funds and holds it to make interest profits from your money for 72 hours before putting the money back on the card even though I cancelled the fuel purchase, it still drained the card for the next 3-4 days!!!!\nThen when ya call them to request someone with authority to remedy not only do you get the lamest excuse ever and a run around answer that if I were to go back to the gas station and if I could even talk the agent there into signing a statement saying the purchase was cancelled and get them to print proof then run somewhere else to fax that and a few other requirements they lost me on then maybe it could get replenished a day sooner??? Holy crap man WTH!!!!!??? And then when you ask to speak to someone that’s for real in charge they put you on hold for 20 minutes and then hang up on you and of course don’t call back so you get to run through their automation nation garbage all over from the beginning again. Or you can just bend over and wait which is their expectation. They should have to replace your funds with whatever interest rates they gain on your funds in that time period because there is no excuse to hold every penny on that card or $80 of it for 3 days on a cancelled $20 purchase of any kind gas or not. All that with no warning.\nHELLO BOFA THATS CALLED THEFT.\nBetween BofA, chase and Wells Fargo I’ve never understood how their corporate mission mentality is, “welcome to most banks where we go out of our way to make banking with us as jammed up and difficult as possible, where we will stick it to you any and every chance we can get, where we don’t care who’s fault it is we’ll still stick it to you somehow and just hang up on ya when ya catch on to our extremely unforgiving, one way, greedy, profit only practices. Where if we still have a really profitable year you as a customer will never see a reward from it” \nEVERYONE THAT CAN SHOULD GO TO THEIR LOCAL CREDIT UNIONS WHERE AT LEAST YOU ARE ONE OF THE INVESTORS.\nBofA you should be ashamed of yourselves",,,trustpilot.com
401,Bri Lindahl,10/22/2019,1,Bank of America or dishonest and will rob you. Retired veteran who can’t eat because of themThey made a mistake and overdraft me over 500 dollars. Now they are not going to fix their mistake and they are going to charge me overdraft fees in excess of 350 dollars but I can now not feed myself or afford to go to work for the next 10 days. DO NOT USE BANK OF AMERICA. RUN!!!,,,trustpilot.com
402,Randa,10/06/2019,1,"1 only because I cannot give it a half…1 only because I cannot give it a half a star! I am tech savy and their website is complicated. It takes several clicks and hunting around just to locate their bill pay feature. Their alerts do not work well. I have two BOA cards. The site always shows \u0022bill is due.\u0022 I am not going to login to the PC (I use mobile banking app) to mark it as paid as this is also time consuming and you have to hunt around for it; You have to go in and mark it as paid-you cannot trust it. I have made two payments late by one day due to this issue.My account was closed by BOA because of this! I have never in my life had an account closed, especially due to late payments-and by one day! I finally broke down and logged onto a PC and setup auto pay (which you cannot do on the mobile app) and still ended up with a late payment because of their processing time is apparently 3 plus days. I cannot pay these cards off fast enough and never will I again have a BOA account.",,,trustpilot.com
403,Marcia,10/02/2019,1,"I wish that I could give Bank of…I wish that I could give Bank of America a zero for all the headache and stress that they\u0027ve cause in my life. The Bank of America app is worthless and hard to navigate through and the company itself is ruthless and uncooperative when you talk to them about being an excellent customer for 15 years. They don\u0027t care about thd consumers who have accounts, loans or products with them. I\u0027m done with Bank of America. There are so many great options for loans and credit credit cards, not them! I\u0027m done",,,trustpilot.com
404,Sheron,10/01/2019,5,I have been with them for 50 yearsI have been with them for 50 years. Always been there for me.,,,trustpilot.com
405,Kaleb T,10/01/2019,1,"Wish I could give 0 starsWish I could give 0 stars. Zero customer support. If you travel, do not do business with these f*heads",,,trustpilot.com
406,Sandra Mares,09/23/2019,1,"total fraudThey claim to care about their customers......TOTAL LIE!  I had been with them for a very long time, but, after seeing this total fraud action, I am in the process of closing my account.  I had an unauthorized transaction, which I disputed and the gentlemen asked if i needed something else, I said yes, and mentioned a transaction for checks I ordered on Sept. 11 (had funds there), and the bank (like we all know how banks do their tricks) processed, credited, and processed again, and the account was hit (b/c of that unauthorized transaction) and charged OD fee.  He confirmed and assured it would automatically be credited b/c i had the funds available and also it was caused b/c of the unauthorized transaction......oh, and remember, all calls are recorded....yaaaaah, they only use it at THEIR convenience......Monday, spoke to a manager, and I told him to check his recording and since he said that and confirmed and assured, I should be given that refund, and he kept going around in circles avoiding that request, and at the end I simply asked if he was going to help me because if not, I was closing my account because they use at their convenience everything that they say and do, and he kept going around in circles, and he kept going at it, until I said you know what I don\u0027t want to talk to you, and I will be just be closing this account, and hung up......this is RIDICULOUS!  You need to start using your own rules for everything, and ACTUALLY USE YOUR RECORDING FOR SITUATIONS LIKE THIS.....YOU FRAUUUD!",,,trustpilot.com
407,jimmy w,09/23/2019,1,"Astounding lack of personal serviceBoA now requires customers to set an \u0027appointment\u0027 online or thorough mobile app if you wish to do anything other than deposit/withdraw funds from teller.  Because of this restrictive act, customers end up having many questions that they try to get answers too in their tiny 10 minute consultation allotment.  This coupled with the perpetual understaffing of the branches makes a visit to BoA less than enjoyable.  I am in the DFW area, and have tried branches throughout Dallas, Richardson and Plano, and see endless lines of people waiting for their few minutes to consult with a banker.  Shame on the 3rd largest bank in US for being so cheap that they continue to limit the staff, locations, and branches that have agents in house to assist. It is obvious that BoA would prefer customers to do everything online, without assistance. BoA, there are some things--creating a mortgage, securing business banking information, setting up international wires--that REQUIRE working with a staff member of BoA. I have been with BoA over 20 years, but fear this will be my last year.",,,trustpilot.com
408,Walter Allen,09/18/2019,1,"Less that one starI really would like to give Bank of America less than one star. As an American citizen I was appalled to learn that B.O.A. accepted fake ID and non-legitimate ID offered by illegal aliens, just to get their money. In so doing, B.O.A. treated non-citizens better than American citizens. I could not open a bank account with fake ID, not even if it were offered by an Embassy of a foreign nation. The way the Mexican Embassy offered fake to its citizens to open bank accounts with B.O.A. Needless to say, I will never do business with B.O.A.",,,trustpilot.com
409,jorge enrique estomba,09/15/2019,1,"I am rating them on my experience when…I am rating them on my experience when I am overseas , which is frequent. MY experiences for\nMonths has been lirerally a nightmare Most of the employees contradict each others info, when tou get bounced around Lack of training and managememt ( i am in executive management for over 40 yrs )\nRexently one of their supervisors told me that my problems with their Online Banking , was because i had an Android phone !!!!!! How insulting and demeaning , after spending hours on the phone, being bounced around , and that was the solution\nMy brand new Samsung phone is the problem!!!!\nThe ignorance demonstrated by this incident is shameful and there were similar stupid comments on other ocassions !!! I rexeive better service from Third World Countries  than from this American bank !!! How sad !!!!!!!!!!!!!!",,,trustpilot.com
410,Milos Gak,09/10/2019,1,"If you want to your business get shuted…If you want to your business get shuted down because of merchant service , you definitely should choose Clover go in combination with Bank Of America !!!\nThis is just ridiculous, they was HOLDING all our funds for 15 days WITHOUT MAKING ONE CALL!!!!\n\nAfter that they took a deposit of 10.000$ because transaction are \u0027risky\u0027 and after a week we have a hold of 22.000 AGAIN !!!\\\nIm trying to reach them, but no one is answering on more than 50 calls at least to talk with business owner that show them a trust for choosing them to run his business !!! AND THEY ARE DOING THEIR BEST TO SHUT HIM DOWN !!!\nEVEN IF YOU ARE CRAZY , DO NOT CHOOSE BANK OF AMERICA!!!",,,trustpilot.com
411,Diana,09/02/2019,1,Worse nightmareI\u0027m a customer of Bank of America for 20 years. I got low rate check and didn\u0027t realized that I can\u0027t deposit to my account. Instead of 0% rate I ended up %23 in addition to transaction fees. The font was so small in comparison 0% Apr till 8/20. I called customer service and got nothing. Being a loyal customer worth nothing when it comes to Bank of America. DO NOT DEAL WITH THIS BANK. There are fraud! Diana,,,trustpilot.com
412,Love,08/30/2019,1,"The Fraudulent Bank That commits frauds against its own correct customer just to get their shut down program doneThis bank has been used by so many human rights violators to access people s information and living. And it keeps on and on with the unbelievable stuff happening.\n\nLast week match.com charged my card for the 3rd months after i try cancelling on the 2nd month and they charged it regardless. Then i called the bank but the bank just was on the phone but didnt do anything to stop the charges. The 3rd time match.com charged again i called them and the bank tellers were telling me that i complaint too much and because of that my account will b closed. \n\nI said to those tellers ( 3 of them because i had to hang up and talk to someone else when the first social case answered me). I said clearly:\u0022 i did not authorise you or any teller or this bank at no point to close my account based of your judgement. You are my bank. Do your job and do not make decisions for me based on your like and dislike of my complaint level. You are soooo unprofessional, arrogant and incorrect. How dare are you negating my experience and how you think you are doing your job as a bank.\u0022. I felt so mad and disrespected by this bank and its no good tellers that answered my app call. \n\nNO GOOD when it comes to getting phone help. It really feels like someone when to a mental hospital and said:\u0022 u look well!  You look well! Come with me! You are hired! Nothing wrong with being sick. If you are you are. Get well. Dont attack my life and my being through a bank system. You truly no good who ever you are.\n\nI cannot begin to tell the amount of unbelievable comments these tellers think they can tell to the customers or may be just me. It has to be. This cannot be a business here! If they do what i experienced to everyone for real this bank would no be operating a year total. And its been around so im assuming this is specially targeted to me.\n\nI explained to teller what i authorized you was to get me back my money someone try to steal by telling me something and doing something else. It s not a contract but a trial. I tried i didnt like. Willingly paid a month, camcelled and then keep 1month, 2 months charging so no! \n\nThese tellers were definitely not normal people. They were so professionally off. They had no idea  how to professionalky help a customer. The 3rd one was literally acting like a kid repeating something on top of me like i win you loose game you play with a five years old and being overtalked. I m thinking in the back of my head: \u0022Who the hell hired and trained the 1st and 3rd person i spoke to?\u0022 \n\nThe 1st and 2nd phone rep definitely should be fired and not work in customer servive. The 3rd one was confirming agressively that he will close my account for complaining.  \n\nDid they even listen to themselves to be threatening a customer to close their account because they have complained 1, 2,3,4,5,6,7,8 he counted over the phone!!! Are you kidding me??? I regretted right at that moment using this bank for a decade and running my cards with them for 2500 to 5000 a month in small transactions.\n\nWho says such thing to your customer even if someone tells u to say it, u should not. And i surely will not be quiet just because u want me to not talk about a thief of my money or fear complaining because you may close my account. \u0022I will sue you if you do\u0022 was what i said to this 3rd aggressive and disrespectful teller and all the other 2. Im even wondering if you are working with the thieves im complaining about. Is there a back end transaction stealing program by reps or the bank at this bank of america. You surely are not acting normal at all about my money being taken by a merchant. Whom even if u think i complained i ve called the bank twice for it already so it should have been stopped first time. Are you facilitating the subscription robery now! Why else would u act as such. Are you a rep for the bank who should represent the customer but clearly you were not and seem to defend the merchant who took my money 3rd times without stopping! So i complaint to bank to return my charge the 2nd time but they let the 3rd charge happen. Now i think even more this is on purpose.\n \nIf i wasn\u0027t clear before im clear by calling and complaining of the charge the 3rd time. Why the 3rd charge after a 2nd complaint? Was your job to ignore my complaints!?\n\n In the meantime i work very hard. I have no one who helps me and you want to take my hard working money and sush me. No BOA. \n\nSo fast foward i received a voicemail threat to attack my social AFTER THAT 3RD TELLER CRAZY INTER ACTION and few days later some dude Devin from Newark Delaware answer my call after the bank said to call from my bank of america  app. ( same name as the yelp dude who call me that morning too. They also use the code BOA. How they steal my business mony taking from my account to yelp advertising to advertise my business and steal the leads).  This dude was acting like he was trying to see how naive i was or not. He seemed to be doing something he wasnt supposed to. He was like this call is recorded and then was worried someone else was listening to our conversation. Its recorded you said. Someonevwill listen to it!  Why would you worry someones hearing what your disrespectful judgemental and crazym saying to me??? You know you are crossing your boundaries beyong and not doing what you are supp He said a check was deposited.  ts not me but its supposed to be my fiancee. But i dont take checks. Just wire transfer. So there its a lie. Basically they were doing what they said the following week. Closing your account for not doing their jobs and me complaining when they didnt. Reminder i used them for over a decade and never did them wrong. Out of all those year, they disrespect you for 8 uber complaints ( we all know how uber doesnt show sometimes and mess ur money up). There were 8 complaints she said out of 8000 times of using my card and $900 a month uber. Do you even know math as a banker? Aparrently not! Your focus and disrespect show it.\n\nIm a business owner. I made something great but crooks in Newark NJ wanted it. I said no. They send men to seduce me so they can access the bank assets and i rip their heart out each time and feed it to the evil queen alter ego of mine and send them back to the darkness they come from lol. Now the question is the disciple they have when doing shady violations in bank do i eat their hearts out too? Are they complices or just innocent people being duped by these newark delaware people trying to steal my stuff?  This is the big question👸 Ill find out soon. Those tellers were not normal. They were sooo off and saying things a bank doesnt say but people who work for 3rd party would. Its like when the nigerian scammers call to intimidate you about your information. Its stupid.\n\nThey think i dont know whats going on. I ride with the happening to see where it goes and determine the source of the problem. Few people in Deleware and Newark who have the nerve to try claiming what i made, designed and created from scratch working 19hrs a day for decades, paying for school, bills and holding 2 jobs was also what i did to be able to make my company until it comes to life. And now these lazy bratzs dare to want to scoop the benefits. If you think messing with my bank account or having uncompetent or crazy people in a bank will help you access my assets be sure i will sue u til the end of time and drag u to the mud newark. Why? because its mine. Not yours. Its my make, my idea, my compay and my money. I dont care what trick u try to use to get a hold of my things but know when u do ill roar and its going to be fierce. \n\nDevin from deleware your bank you work for and who ever just violated the human rights i did not authorize you to touch my account or to do the things you try on it. I have told you multiple time outloud over the pgone when u were acting all crazy about clising my account as those 3 morons tellers said you guys will do not to. I dont know who you think you are or who you think you are dealing with but im very on top of whats do e to me. When you are doing something if you dont want your tricks revealed do not do them to me. Period.\n\nSo bank of america theatens its correct customers that is witch hunted by a group who do not like them or envy them for whatever reason( my case is arrogant and jaleous bratzs who want what i made and i wont give it to them ever) and they have corrupted workers in the company  associating with those who dont like your being or want to control it and you dont let them ( they suck and u cant let suck run you. Look where it leads and thats with damage control) violate your privacy or run a program that includes shutting down your bank account because they want to limit you from accessing your own infrastructure you designed and they want to have and if you dont give it to them they ll still it. Hard no!\n\nWell this is the wrong person. Everything is clear and step by step demonstrable. I keep receipts and my name is Karma.  \n\nYou just been swished. I m coming for you the group of arrogant corrupted disgraceful lying cheating fake reps ( playing pshycologist when i did not authorize your doctor evaluation or hire you for medical reasons. U r sooo sick its not even funny to think you can insert your self into a woman private conversation with her boyfriend and violate her privacy just to shut an account u wanna own out.  \n\nYou are now with the biggest lawsuit the world ever seen and you and your newark, african nigerian french and delaware corrupted pshycopaths who go around hacking, violating and abusing my person privacy and basic rights all going down. \n\nMy face recognition \u0026 fingerprints id was activated from an iphone. I dont even have iphone, a $3900 check deposited, $7700 credits requested, then ask me to call and shut the bank account. Who has my fingerprints but the bank that i submitted it. Who has my id and stuff? Who has the technology? \n\nYou No Good!",,,trustpilot.com
413,rebecca lindo,08/28/2019,1,"Bank of America is lacking in customer…Bank of America is lacking in customer service and technology. I have always lodged checks to my account. I always thought that once you lodge a check, it is automatic that you will receive $200.00 the next business day. I lodged a check at the ATM and BOA held it for five working days. This is really ridiculous.",,,trustpilot.com
414,Lori,08/27/2019,1,"Bank of America SUCKSBank of America sucks! They doubled billed my online payment. Which caused my checking account overdraft. I spent an hour-and-a-half on the phone trying to get this resolved. Then they told me I had to call back the next day because the charges were pending and they had to wait for them to clear. I just spent 50 minutes on the phone now that they\u0027re cleared. Now, they tell me that I have to wait three days since they were pulled from a different bank and they have to wait for them to clear with that bank. In the meantime, I\u0027m overdrawn $4,000. And... Once they do process it three days from now, it takes another two days for the money to get back into my account. I got switched around to seven different departments. Their customer service absolutely sucks and none of them have any idea what they\u0027re doing. I have a $20,000 line of credit and I\u0027m in the process of canceling this credit card.",,,trustpilot.com
